Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl
2016-08-09,CTD11,4169609,700351,0.1245,0.0924,0.0732,0.0491,0.0413,0.0345,0.0337,0.0273,0.0299,0.0093,0.0005,0.0196,0.016,8.69
2016-08-09,CTD12,4173438,695414,0.1192,0.0916,0.0717,0.0455,0.0384,0.0309,0.0297,0.0263,0.0256,0.0077,0.0005,0.0151,0.0122,8.52
2016-09-08,CTD1,4187246,695025,0.1222,0.0919,0.0742,0.05,0.0442,0.0356,0.0352,0.0292,0.0293,0.0086,0.0007,0.0174,0.0129,18.69
2016-09-08,CTD2,4181518,693105,0.1193,0.0889,0.069,0.0438,0.0371,0.0301,0.0287,0.0242,0.0246,0.0079,0.0007,0.0125,0.0088,13.22
2016-09-08,CTD3,4181698,695238,0.1182,0.0868,0.0658,0.0404,0.0343,0.0279,0.0257,0.0218,0.022,0.0072,0.0005,0.0097,0.0071,13.57
2016-09-08,CTD4,4180266,698264,0.1196,0.0895,0.0668,0.0443,0.0378,0.0305,0.0305,0.0254,0.0252,0.0075,0.0005,0.0143,0.011,12.38
2016-09-08,CTD5,4179450,700268,0.1238,0.0956,0.0733,0.0405,0.0353,0.0324,0.0309,0.0266,0.0268,0.0081,0.0006,0.0165,0.012,1.27
2016-09-08,CTD6,4176009,695829,0.1166,0.0865,0.0642,0.0405,0.034,0.0272,0.025,0.0213,0.0211,0.0072,0.0005,0.0094,0.0071,12.32
2016-09-08,CTD7,4176724,690397,0.1202,0.0898,0.0702,0.0449,0.0376,0.0313,0.0301,0.0242,0.0253,0.0072,0.0005,0.0117,0.0083,13.91
2016-09-08,CTD9,4171106,693183,0.1213,0.0933,0.0793,0.0544,0.0465,0.0354,0.035,0.0301,0.0299,0.0083,0.0005,0.0174,0.0123,
2016-09-08,CTD10,4170388,695646,0.1201,0.0913,0.0748,0.0484,0.0424,0.0324,0.0312,0.0261,0.0259,0.008,0.0005,0.0133,0.0096,15.06
2016-09-08,CTD11,4169609,700351,0.1194,0.0905,0.0719,0.0464,0.0404,0.0331,0.0314,0.0263,0.0276,0.0085,0.0006,0.0159,0.0116,11.3
2016-09-08,CTD12,4173438,695414,0.1188,0.0885,0.0684,0.0442,0.0376,0.0307,0.0291,0.0241,0.0245,0.0078,0.0006,0.0125,0.0101,11.52
2017-06-30,CTD1,4187246,695025,0.1269,0.1047,0.0837,0.0479,0.0396,0.0323,0.0305,0.0285,0.0256,0.0102,0.0011,0.0168,0.0123,1.1285
2017-06-30,CTD2,4181518,693105,0.1399,0.1204,0.101,0.0724,0.063,0.0599,0.0576,0.0569,0.0528,0.0197,0.0011,0.0438,0.0357,1.0765
2017-06-30,CTD3,4181698,695238,0.1405,0.1189,0.0961,0.0712,0.0654,0.0623,0.0632,0.0625,0.0585,0.021,0.001,0.0474,0.0392,1.6795
2017-06-30,CTD4,4180266,698264,0.1411,0.1196,0.0994,0.0707,0.0659,0.0602,0.0595,0.0574,0.0562,0.02,0.001,0.0457,0.0368,1.7355
2017-06-30,CTD5,4179450,700268,0.1329,0.1157,0.0921,0.0578,0.0519,0.0481,0.0497,0.0457,0.0427,0.0149,0.0008,0.0344,0.0272,0.575
2017-06-30,CTD6,4176009,695829,0.1479,0.1263,0.1072,0.0807,0.0736,0.0701,0.0707,0.0678,0.0685,0.0239,0.0008,0.0549,0.0458,2.0700000000000003
2017-06-30,CTD7,4176724,690397,0.1512,0.1371,0.1204,0.086,0.0773,0.0726,0.0724,0.069,0.0675,0.0242,0.001,0.0548,0.0451,1.8235
2017-06-30,CTD8,4174178,693048,0.1499,0.1306,0.1127,0.0838,0.0778,0.072,0.0732,0.0688,0.0693,0.0245,0.0011,0.0571,0.0468,1.093
2017-06-30,CTD9,4171106,693183,0.1552,0.1413,0.1286,0.1005,0.0891,0.0758,0.0759,0.0721,0.0711,0.0246,0.001,0.0582,0.0478,0.115
2017-06-30,CTD10,4170388,695646,0.149,0.128,0.1053,0.0811,0.0774,0.0734,0.073,0.068,0.0692,0.0245,0.0008,0.0576,0.0473,0.8005
2017-06-30,CTD11,4169609,700351,0.1653,0.1384,0.1198,0.0979,0.0948,0.0926,0.0935,0.082,0.0933,0.0325,0.0012,0.0771,0.0657,1.289
2017-06-30,CTD12,4173438,695414,0.1496,0.1287,0.1108,0.0852,0.0783,0.071,0.0729,0.0678,0.0689,0.0244,0.0009,0.0568,0.0482,1.6955
2018-02-20,CTD1,4187246,695025,0.1509,0.1153,0.095,0.0759,0.0762,0.0775,0.0829,0.0712,0.0836,0.0411,0.0133,0.0853,0.0841,3.802
2018-02-20,CTD2,4181518,693105,0.1416,0.1102,0.0871,0.0592,0.056,0.0547,0.0551,0.0524,0.0527,0.0259,0.0107,0.0499,0.044,4.923
2018-02-20,CTD3,4181698,695238,0.1296,0.0994,0.0753,0.0406,0.0349,0.0313,0.0281,0.0249,0.0217,0.0088,0.0035,0.0134,0.0086,4.3045
2018-02-20,CTD4,4180266,698264,0.1226,0.0902,0.0665,0.0314,0.026,0.0209,0.0189,0.0152,0.0151,0.0049,0.0007,0.0039,0.002,4.178
2018-02-20,CTD5,4179450,700268,0.1265,0.0975,0.0712,0.0278,0.0216,0.0181,0.016,0.0123,0.0112,0.005,0.0006,0.0027,0.0018,0.6375
2018-02-20,CTD6,4176009,695829,0.1225,0.0902,0.0676,0.0324,0.0261,0.0206,0.0188,0.0148,0.0147,0.0054,0.0006,0.0035,0.0025,8.2265
2018-02-20,CTD7,4176724,690397,0.129,0.0958,0.0752,0.0395,0.0348,0.0304,0.0289,0.0233,0.0244,0.01,0.0027,0.015,0.0111,3.153
2018-02-20,CTD8,4174178,693048,0.1271,0.0951,0.0746,0.0367,0.0309,0.026,0.0233,0.02,0.0187,0.0091,0.0029,0.01,0.0074,3.7155
2018-02-20,CTD9,4171106,693183,0.1278,0.1017,0.0876,0.0493,0.0401,0.0245,0.0228,0.0176,0.0174,0.0061,0.0006,0.0057,0.0032,0.162
2018-02-20,CTD10,4170388,695646,0.1222,0.0894,0.0712,0.0333,0.0274,0.0206,0.0197,0.0154,0.0145,0.0051,0.0005,0.0035,0.0028,7.996
2018-02-20,CTD11,4169609,700351,0.1196,0.0891,0.0686,0.0324,0.0267,0.0199,0.0177,0.015,0.0131,0.0059,0.0009,0.0039,0.0026,7.615
2018-02-20,CTD12,4173438,695414,0.1241,0.0903,0.0691,0.0334,0.0294,0.023,0.0205,0.0149,0.0165,0.0057,0.0006,0.0046,0.0032,7.798500000000001
2018-03-07,CTD1,4187246,695025,0.128,0.1002,0.0825,0.0407,0.032,0.0229,0.0212,0.0171,0.016,0.0077,0.0008,0.0055,0.0033,5.204000000000001
2018-03-07,CTD2,4181518,693105,0.1211,0.0903,0.07,0.034,0.0285,0.0225,0.021,0.017,0.0152,0.0082,0.0008,0.0052,0.0032,6.7605
2018-03-07,CTD3,4181698,695238,0.1214,0.0909,0.0726,0.0347,0.0294,0.0213,0.0201,0.0169,0.0144,0.0069,0.0006,0.0044,0.0033,6.111000000000001
2018-03-07,CTD4,4180266,698264,0.1229,0.0945,0.0789,0.0377,0.0296,0.0224,0.021,0.0165,0.0154,0.0075,0.0008,0.005,0.0037,4.0905
2018-03-07,CTD5,4179450,700268,0.1185,0.09,0.0673,0.0263,0.021,0.0172,0.0159,0.0127,0.0118,0.0058,0.0008,0.0033,0.0023,0.8759999999999999
2018-03-07,CTD6,4176009,695829,0.117,0.0851,0.0645,0.0307,0.0249,0.0193,0.0174,0.0137,0.0127,0.0061,0.0006,0.0034,0.0021,6.588
2018-03-07,CTD7,4176724,690397,0.1198,0.089,0.0692,0.0321,0.0254,0.021,0.0186,0.0153,0.0131,0.007,0.0008,0.0034,0.0017,3.5885
2018-03-07,CTD8,4174178,693048,0.12,0.0908,0.0716,0.0328,0.0265,0.0215,0.0188,0.0153,0.0136,0.007,0.0007,0.0041,0.0029,4.042
2018-03-07,CTD9,4171106,693183,0.1194,0.0941,0.0757,0.0396,0.0299,0.0187,0.0176,0.0134,0.0116,0.0065,0.0009,0.0034,0.0018,0.158
2018-03-07,CTD10,4170388,695646,0.1165,0.0846,0.0643,0.0301,0.0241,0.0191,0.0168,0.0133,0.0114,0.006,0.0007,0.0025,0.0015,5.0645
2018-03-07,CTD11,4169609,700351,0.1168,0.0873,0.0684,0.0304,0.0247,0.0184,0.0158,0.0127,0.0116,0.0057,0.0006,0.0029,0.0018,4.2605
2018-03-07,CTD12,4173438,695414,0.1188,0.0861,0.0643,0.0302,0.0249,0.0186,0.0172,0.014,0.0129,0.008,0.0009,0.0036,0.0028,5.3955
2018-05-16,CTD1,4187246,695025,0.1288,0.106,0.0856,0.0514,0.0459,0.0391,0.039,0.035,0.0322,0.0104,0.0008,0.0235,0.0181,2.67
2018-05-16,CTD2,4181518,693105,0.1333,0.1084,0.0883,0.0574,0.0504,0.0475,0.0476,0.0449,0.0429,0.014,0.001,0.0331,0.0264,2.971
2018-05-16,CTD3,4181698,695238,0.1313,0.1058,0.0844,0.0571,0.0514,0.0488,0.0475,0.0444,0.0438,0.014,0.001,0.034,0.0272,3.1955
2018-05-16,CTD4,4180266,698264,0.128,0.1039,0.0816,0.0536,0.0476,0.044,0.0439,0.0406,0.0398,0.0128,0.0009,0.0304,0.0243,2.3840000000000003
2018-05-16,CTD5,4179450,700268,0.1323,0.1111,0.0915,0.055,0.0491,0.0466,0.0456,0.0425,0.0424,0.0135,0.0008,0.033,0.0265,0.615
2018-05-16,CTD6,4176009,695829,0.1353,0.1138,0.0892,0.0604,0.0542,0.0507,0.0517,0.0481,0.0486,0.0149,0.001,0.0368,0.0302,1.124
2018-05-16,CTD7,4176724,690397,0.1388,0.1193,0.1078,0.0663,0.057,0.0502,0.0495,0.0451,0.0444,0.0145,0.0009,0.0335,0.026,3.5940000000000003
2018-05-16,CTD8,4174178,693048,0.1363,0.1155,0.097,0.0626,0.057,0.0521,0.0529,0.0486,0.0485,0.015,0.0008,0.0378,0.03,1.1105
2018-05-16,CTD9,4171106,693183,0.1405,0.1235,0.114,0.0866,0.0729,0.0558,0.0563,0.0522,0.0508,0.0153,0.0008,0.0387,0.0314,0.145
2018-05-16,CTD10,4170388,695646,0.1359,0.1134,0.0945,0.065,0.0583,0.0549,0.0516,0.0496,0.0497,0.0156,0.0006,0.0392,0.0317,2.6740000000000004
2018-05-16,CTD11,4169609,700351,0.1395,0.1125,0.0949,0.064,0.0574,0.0537,0.0557,0.0452,0.0523,0.0161,0.0008,0.0397,0.0332,1.579
2018-05-16,CTD12,4173438,695414,0.1388,0.1175,0.0943,0.064,0.058,0.0552,0.0547,0.0537,0.0504,0.0161,0.0007,0.0405,0.0334,1.06
2018-06-20,CTD1,4187246,695025,0.1414,0.1195,0.0988,0.075,0.067,0.0623,0.0618,0.0584,0.0576,0.0135,0.0008,0.0455,0.0357,0.9615
2018-06-20,CTD2,4181518,693105,0.1438,0.1205,0.1004,0.0711,0.0644,0.0625,0.0632,0.0565,0.0585,0.014,0.0008,0.0466,0.0368,0.904
2018-06-20,CTD3,4181698,695238,0.1441,0.1219,0.0994,0.0737,0.0684,0.065,0.0659,0.0605,0.0628,0.015,0.0006,0.0498,0.0405,1.254
2018-06-20,CTD4,4180266,698264,0.1328,0.1076,0.084,0.0558,0.0514,0.0475,0.047,0.0446,0.043,0.0105,0.0006,0.0321,0.0264,0.5860000000000001
2018-06-20,CTD5,4179450,700268,0.1387,0.1227,0.1025,0.0648,0.0573,0.0566,0.0555,0.0528,0.0517,0.0114,0.0006,0.0417,0.0326,0.5900000000000001
2018-06-20,CTD6,4176009,695829,0.1424,0.1209,0.0992,0.0711,0.0638,0.0616,0.0603,0.0557,0.0585,0.0139,0.0006,0.0465,0.0362,0.9045
2018-06-20,CTD7,4176724,690397,0.1424,0.1212,0.0987,0.0724,0.0649,0.0614,0.0629,0.0595,0.0589,0.0147,0.0006,0.0461,0.0372,0.54
2018-06-20,CTD8,4174178,693048,0.1454,0.1248,0.1067,0.0764,0.0671,0.0642,0.0646,0.0596,0.0616,0.0145,0.0008,0.0485,0.0396,0.9955
2018-06-20,CTD9,4171106,693183,0.1484,0.1329,0.1188,0.0889,0.0767,0.0653,0.0641,0.0593,0.0614,0.0144,0.0008,0.0493,0.0383,0.115
2018-06-20,CTD10,4170388,695646,0.1458,0.1236,0.1015,0.077,0.0691,0.0676,0.0659,0.0614,0.0631,0.015,0.0006,0.0509,0.0398,2.454
2018-06-20,CTD11,4169609,700351,0.1468,0.1151,0.0988,0.0718,0.0656,0.065,0.0644,0.0557,0.0626,0.0154,0.0007,0.0506,0.0406,0.4509999999999999
2018-06-20,CTD12,4173438,695414,0.1488,0.1287,0.1071,0.0789,0.0742,0.0714,0.0722,0.0674,0.0698,0.0159,0.0007,0.0544,0.0454,1.923
2018-07-10,CTD1,4187246,695025,0.154,0.1287,0.1109,0.0872,0.0812,0.0778,0.0795,0.072,0.0749,0.0169,0.001,0.0581,0.0459,0.5735
2018-07-10,CTD2,4181518,693105,0.1545,0.1348,0.1119,0.0836,0.0761,0.0733,0.0747,0.0676,0.0704,0.0161,0.001,0.055,0.0433,0.3845
2018-07-10,CTD3,4181698,695238,0.1528,0.1305,0.1081,0.0827,0.0757,0.0733,0.0733,0.0685,0.0724,0.0161,0.0008,0.0553,0.045,0.715
2018-07-10,CTD4,4180266,698264,0.1522,0.1291,0.107,0.085,0.0786,0.0753,0.0769,0.0695,0.0725,0.0159,0.0008,0.0584,0.0454,1.961
2018-07-10,CTD5,4179450,700268,0.1579,0.1368,0.1185,0.0888,0.0811,0.0796,0.0808,0.0733,0.0773,0.017,0.0009,0.0636,0.0504,1.005
2018-07-10,CTD6,4176009,695829,0.1483,0.1229,0.1036,0.0784,0.0708,0.0683,0.0683,0.0623,0.0661,0.0147,0.0011,0.0501,0.0404,2.6345
2018-07-10,CTD7,4176724,690397,0.1461,0.1214,0.0989,0.0755,0.0685,0.064,0.0656,0.0609,0.0621,0.0139,0.0011,0.0462,0.0363,0.663
2018-07-10,CTD8,4174178,693048,0.1514,0.1284,0.1116,0.0849,0.0745,0.0712,0.0717,0.0686,0.0691,0.0156,0.001,0.0544,0.0416,2.1405000000000003
2018-07-10,CTD9,4171106,693183,0.1468,0.1293,0.1132,0.084,0.0726,0.063,0.0624,0.0574,0.0592,0.0138,0.001,0.0455,0.0337,0.134
2018-07-10,CTD10,4170388,695646,0.1507,0.1258,0.1057,0.0836,0.077,0.0735,0.075,0.0672,0.0723,0.0166,0.001,0.0565,0.046,1.7265
2018-07-10,CTD11,4169609,700351,0.1504,0.1228,0.1032,0.0788,0.0725,0.0696,0.0706,0.0618,0.0682,0.0165,0.0008,0.0539,0.0434,2.1145
2018-07-10,CTD12,4173438,695414,0.1525,0.1293,0.1105,0.0847,0.0769,0.0754,0.077,0.0689,0.073,0.0162,0.001,0.0581,0.0466,2.6005000000000003
2018-08-29,CTD1,4187246,695025,0.1286,0.098,0.0782,0.0509,0.0453,0.0417,0.0406,0.0351,0.0368,0.0108,0.0008,0.0215,0.0146,0.4965
2018-08-29,CTD2,4181518,693105,0.1281,0.0978,0.0743,0.0453,0.0394,0.0366,0.0363,0.0306,0.0321,0.0097,0.0006,0.0166,0.0118,0.5720000000000001
2018-08-29,CTD3,4181698,695238,0.1262,0.096,0.0708,0.0422,0.036,0.0332,0.0316,0.0271,0.0272,0.0096,0.0008,0.0134,0.0096,0.6970000000000001
2018-08-29,CTD4,4180266,698264,0.1275,0.0953,0.0692,0.0443,0.0387,0.0353,0.035,0.029,0.0303,0.0098,0.0007,0.016,0.0116,0.703
2018-08-29,CTD5,4179450,700268,0.1287,0.1005,0.0791,0.0436,0.0372,0.0346,0.0334,0.0282,0.0285,0.0098,0.0007,0.0161,0.0113,0.3825
2018-08-29,CTD6,4176009,695829,0.1253,0.096,0.0719,0.0432,0.0362,0.033,0.0316,0.0265,0.0276,0.0091,0.0006,0.0143,0.0102,1.159
2018-08-29,CTD7,4176724,690397,0.127,0.0973,0.0748,0.0463,0.0393,0.0367,0.0366,0.0309,0.0314,0.0101,0.0007,0.0171,0.0119,0.8585
2018-08-29,CTD8,4174178,693048,0.126,0.0968,0.0742,0.0442,0.0374,0.033,0.0317,0.0275,0.0269,0.0088,0.0007,0.0135,0.0094,1.446
2018-08-29,CTD9,4171106,693183,0.1277,0.1058,0.0868,0.0574,0.0473,0.0378,0.0375,0.0321,0.033,0.0101,0.0005,0.0202,0.0141,0.083
2018-08-29,CTD10,4170388,695646,0.1241,0.0933,0.0701,0.0421,0.0367,0.033,0.0315,0.0271,0.0282,0.0092,0.0005,0.0147,0.0105,1.5115
2018-08-29,CTD11,4169609,700351,0.1252,0.0954,0.0714,0.0444,0.0384,0.0337,0.0322,0.0276,0.029,0.0095,0.0006,0.0158,0.0108,0.8634999999999999
2018-08-29,CTD12,4173438,695414,0.1249,0.0958,0.0747,0.0426,0.0361,0.0322,0.0301,0.0257,0.026,0.0086,0.0007,0.0131,0.0088,1.2825
2018-10-03,CTD1,4187246,695025,0.1203,0.0851,0.0608,0.0311,0.0247,0.0212,0.0209,0.0152,0.0157,0.005,0.0006,0.0061,0.0048,0.325
2018-10-03,CTD2,4181518,693105,0.1197,0.0858,0.0584,0.029,0.0229,0.0198,0.0193,0.0146,0.0134,0.0045,0.0006,0.0046,0.0026,0.478
2018-10-03,CTD3,4181698,695238,0.1186,0.0858,0.0575,0.0276,0.0219,0.0196,0.0171,0.0134,0.0122,0.0045,0.0006,0.0042,0.0029,0.3465
2018-10-03,CTD4,4180266,698264,0.1202,0.0836,0.0552,0.0288,0.0239,0.0192,0.0157,0.014,0.0153,0.0047,0.0006,0.0052,0.0032,0.2395
2018-10-03,CTD5,4179450,700268,0.1219,0.0917,0.0668,0.0281,0.0221,0.0189,0.0178,0.0136,0.0132,0.0044,0.0004,0.0045,0.003,0.094
2018-10-03,CTD6,4176009,695829,0.1186,0.0867,0.061,0.0288,0.0218,0.019,0.017,0.0133,0.0125,0.0045,0.0005,0.0038,0.0027,1.0395
2018-10-03,CTD7,4176724,690397,0.1184,0.084,0.0575,0.0282,0.0228,0.02,0.0183,0.0139,0.0131,0.0044,0.0006,0.0039,0.0023,0.294
2018-10-03,CTD8,4174178,693048,0.123,0.0929,0.0729,0.0354,0.0261,0.0205,0.0185,0.014,0.0133,0.0045,0.0006,0.0038,0.003,1.351
2018-10-03,CTD9,4171106,693183,0.1219,0.0972,0.0767,0.0418,0.0313,0.0207,0.0208,0.015,0.0148,0.0047,0.0006,0.0061,0.0037,0.0
2018-10-03,CTD10,4170388,695646,0.1196,0.0866,0.0598,0.0304,0.024,0.0195,0.0187,0.0141,0.0133,0.0044,0.0006,0.0048,0.0035,1.0539999999999998
2018-10-03,CTD11,4169609,700351,0.118,0.0862,0.0588,0.0301,0.0239,0.0198,0.0192,0.0144,0.0144,0.0047,0.0005,0.0056,0.0042,0.609
2018-10-03,CTD12,4173438,695414,0.1201,0.0897,0.0668,0.0311,0.024,0.0192,0.0182,0.0134,0.013,0.005,0.0004,0.0037,0.0026,1.2385
2018-11-07,CTD1,4187246,695025,0.1276,0.0895,0.0611,0.0317,0.0263,0.0219,0.0191,0.0166,0.0148,0.0063,0.0008,0.0043,0.0029,0.685
2018-11-07,CTD2,4181518,693105,0.1262,0.0913,0.0617,0.0289,0.024,0.0212,0.0173,0.014,0.0125,0.0063,0.0006,0.0025,0.0017,0.5195
2018-11-07,CTD3,4181698,695238,0.1255,0.0902,0.0596,0.0284,0.0233,0.0194,0.0167,0.0134,0.0122,0.0054,0.0007,0.0021,0.0015,0.987
2018-11-07,CTD4,4180266,698264,0.1255,0.0878,0.0564,0.0286,0.0226,0.0183,0.0174,0.0129,0.0128,0.006,0.0005,0.002,0.0012,1.4489999999999998
2018-11-07,CTD5,4179450,700268,0.1308,0.1004,0.0697,0.0281,0.0223,0.0189,0.0161,0.0131,0.0114,0.0054,0.0007,0.0019,0.0013,0.634
2018-11-07,CTD6,4176009,695829,0.1267,0.094,0.0662,0.0295,0.0238,0.0193,0.0161,0.0129,0.0131,0.0057,0.0008,0.0018,0.001,1.639
2018-11-07,CTD7,4176724,690397,0.124,0.0874,0.0575,0.0285,0.0241,0.0206,0.0174,0.0136,0.0132,0.006,0.0005,0.0024,0.0018,0.4645
2018-11-07,CTD8,4174178,693048,0.1309,0.1012,0.0739,0.0334,0.0261,0.0199,0.0173,0.0133,0.0122,0.0052,0.0007,0.002,0.0006,1.1685
2018-11-07,CTD9,4171106,693183,0.1274,0.1002,0.0766,0.0394,0.0294,0.0193,0.018,0.0138,0.0124,0.0054,0.0005,0.0038,0.0024,0.118
2018-11-07,CTD10,4170388,695646,0.1238,0.0873,0.0577,0.0282,0.0227,0.0193,0.0165,0.0132,0.0113,0.0054,0.0004,0.0024,0.0013,1.0590000000000002
2018-11-07,CTD11,4169609,700351,0.1223,0.0881,0.0581,0.0281,0.0224,0.0178,0.016,0.0129,0.0121,0.0054,0.0007,0.0028,0.0018,0.9535
2018-11-07,CTD12,4173438,695414,0.1246,0.0915,0.0628,0.0282,0.0226,0.0192,0.017,0.0132,0.012,0.0052,0.0005,0.0019,0.0015,1.0605
2019-03-12,CTD1,4187246,695025,0.1294,0.0948,0.069,0.0387,0.0319,0.0271,0.0264,0.0205,0.0201,0.0075,0.0008,0.0071,0.005,0.2465
2019-03-12,CTD2,4181518,693105,0.1296,0.0979,0.0707,0.0347,0.0281,0.0254,0.0232,0.0184,0.0175,0.0067,0.0006,0.0055,0.0035,0.5775
2019-03-12,CTD3,4181698,695238,0.1285,0.0972,0.0694,0.0339,0.0277,0.023,0.0217,0.0176,0.0173,0.0067,0.0007,0.0053,0.0033,0.5435000000000001
2019-03-12,CTD4,4180266,698264,0.1256,0.0907,0.0604,0.0318,0.0269,0.0231,0.0209,0.017,0.0154,0.0064,0.0006,0.0055,0.003,0.3575
2019-03-12,CTD5,4179450,700268,0.1307,0.1049,0.0788,0.0324,0.0254,0.0224,0.0208,0.0169,0.0152,0.0067,0.0006,0.0056,0.0041,0.216
2019-03-12,CTD6,4176009,695829,0.1259,0.0941,0.067,0.0311,0.0255,0.0226,0.0204,0.0161,0.0152,0.0062,0.0006,0.0049,0.0031,0.3655
2019-03-12,CTD7,4176724,690397,0.1249,0.0904,0.0619,0.0322,0.0265,0.0227,0.0211,0.0163,0.0158,0.0063,0.0008,0.0047,0.0031,0.3035
2019-03-12,CTD8,4174178,693048,0.1231,0.089,0.0612,0.03,0.0246,0.0206,0.0191,0.0152,0.0151,0.006,0.0005,0.004,0.0024,0.307
2019-03-12,CTD9,4171106,693183,0.1282,0.1039,0.0845,0.0502,0.0381,0.0222,0.0219,0.0171,0.0158,0.0065,0.0006,0.0061,0.0038,0.196
2019-03-12,CTD10,4170388,695646,0.1233,0.0888,0.0613,0.0319,0.0266,0.0231,0.0213,0.0174,0.0173,0.0069,0.0006,0.0066,0.0058,0.3645
2019-03-12,CTD11,4169609,700351,0.1242,0.0903,0.0626,0.0329,0.0273,0.0238,0.0229,0.0172,0.0162,0.0069,0.0006,0.0071,0.0054,0.2345
2019-03-12,CTD12,4173438,695414,0.1272,0.0991,0.0733,0.0332,0.0262,0.0221,0.0209,0.0159,0.016,0.0062,0.0006,0.0052,0.0033,0.3635
2019-06-25,CTD1,4187246,695025,0.1613,0.14,0.1203,0.1009,0.0967,0.0928,0.0954,0.0885,0.0925,0.0215,0.001,0.0772,0.0621,1.549
2019-06-25,CTD2,4181518,693105,0.1598,0.1365,0.1183,0.0995,0.0928,0.0898,0.09,0.0836,0.0898,0.0208,0.001,0.0741,0.0572,2.8495
2019-06-25,CTD3,4181698,695238,0.1576,0.1319,0.1118,0.0916,0.0868,0.084,0.0854,0.0774,0.082,0.0202,0.0009,0.0689,0.0546,3.3025
2019-06-25,CTD4,4180266,698264,0.1545,0.1312,0.1087,0.0895,0.0824,0.08,0.0815,0.076,0.0786,0.019,0.0008,0.0644,0.0509,3.5375
2019-06-25,CTD5,4179450,700268,0.1644,0.1447,0.1242,0.0927,0.0869,0.085,0.0878,0.0818,0.084,0.0204,0.0008,0.0709,0.0555,0.265
2019-06-25,CTD6,4176009,695829,0.1559,0.1327,0.1111,0.0915,0.0852,0.0819,0.0822,0.0765,0.0798,0.0191,0.0008,0.0667,0.0518,3.771
2019-06-25,CTD7,4176724,690397,0.1605,0.1352,0.1153,0.0949,0.0887,0.0871,0.087,0.081,0.0858,0.0205,0.0008,0.0706,0.057,1.993
2019-06-25,CTD8,4174178,693048,0.1602,0.1377,0.1163,0.0959,0.0896,0.0879,0.0889,0.0829,0.0865,0.0204,0.0008,0.0718,0.0571,2.2255000000000003
2019-06-25,CTD9,4171106,693183,0.1593,0.142,0.1279,0.1016,0.0921,0.0842,0.086,0.078,0.081,0.0194,0.0008,0.0669,0.0518,0.774
2019-06-25,CTD10,4170388,695646,0.1585,0.1353,0.1158,0.093,0.0859,0.0839,0.0846,0.0782,0.0805,0.0197,0.0006,0.0674,0.0526,2.232
2019-06-25,CTD11,4169609,700351,0.1642,0.1351,0.1172,0.0994,0.0922,0.0906,0.0924,0.0806,0.0925,0.023,0.0008,0.0755,0.0627,2.22
2019-06-25,CTD12,4173438,695414,0.1582,0.1343,0.115,0.0939,0.0879,0.085,0.0853,0.0796,0.0818,0.0199,0.0007,0.0694,0.056,2.689
2019-07-10,CTD1,4187246,695025,0.1343,0.1069,0.0861,0.06,0.0534,0.0487,0.0502,0.0452,0.0452,0.0117,0.0008,0.0319,0.0233,0.925
